name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
Just_For_Men_Mustache_Beard_Brushin_Hair_Color_Gel_Kit_Jet_Black_M60,75,79.48992967605591,11,54,66,73,50,61,68,75,8,48,62,73
BlueBlack_Nintendo_3DSXL,24,151.16780972480774,5,12,16,22,8,10,13,17,3,9,13,17
D_ROSE_ENGLEWOOD_II,0,9.043773412704468,0,0,0,0,0,0,0,0,0,0,0,0
Little_Debbie_Chocolate_Cupcakes_8_ct,0,11.495227575302124,0,0,0,0,0,0,0,0,0,0,0,0
TURBOPROP_AIRPLANE_WITH_PILOT,181,205.4420609474182,32,102,143,179,100,120,154,179,25,81,128,177
Tory_Burch_Kaitlin_Ballet_Mestico_in_BlackGold,61,96.59548950195312,17,33,41,52,34,39,43,56,15,31,36,49
LEGO_City_Advent_Calendar,0,3.315155267715454,0,0,0,0,0,0,0,0,0,0,0,0
030_fork,255,222.13136887550357,45,152,193,230,107,122,150,193,39,112,145,189
ReadytoUse_Rolled_Fondant_Pure_White_24_oz_box,20,44.36014771461487,4,13,18,20,12,17,20,20,4,11,18,20
Womens_Hikerfish_Boot_in_Black_Leopard_bVSNY1Le1sm,1,17.41851305961609,0,1,1,1,1,1,1,1,0,1,1,1
3D_Dollhouse_Sofa,8,24.15366578102112,0,4,5,7,6,6,7,7,0,4,5,7
026_sponge,379,291.1133859157562,79,236,324,372,121,149,173,280,56,136,169,279
Thomas_Friends_Wooden_Railway_Talking_Thomas_z7yi7UFHJRj,358,400.212322473526,55,232,314,352,222,251,292,338,48,189,274,335
Ecoforms_Plant_Container_URN_NAT,0,24.43412399291992,0,0,0,0,0,0,0,0,0,0,0,0
BABY_CAR,66,76.33580684661865,8,39,57,63,48,57,60,64,7,37,53,63
Wilton_PreCut_Parchment_Sheets_10_x_15_24_sheets,68,92.7112717628479,13,39,52,64,40,49,55,65,10,37,49,61
My_First_Wiggle_Crocodile,87,122.929176568985,12,41,68,80,51,59,64,80,11,39,61,76
Phillips_Milk_of_Magnesia_Saline_Laxative_Liquid_Original,50,89.24983429908752,5,14,33,36,35,37,41,46,5,14,33,36
MARTIN_WEDGE_LACE_BOOT,0,6.319809675216675,0,0,0,0,0,0,0,0,0,0,0,0
Schleich_Spinosaurus_Action_Figure,31,67.2267370223999,7,13,20,29,21,24,25,29,7,13,18,29
DIM_CDG,270,327.89529490470886,33,208,262,268,226,244,251,265,31,195,248,264
Don_Franciscos_Gourmet_Coffee_Medium_Decaf_100_Colombian_12_oz_340_g,0,5.435160160064697,0,0,0,0,0,0,0,0,0,0,0,0
Crazy_8,0,9.216080904006958,0,0,0,0,0,0,0,0,0,0,0,0
Sperry_TopSider_pSUFPWQXPp3,1,18.87222266197205,0,0,0,0,0,1,1,1,0,0,0,0
Asus_Z87PRO_Motherboard_ATX_LGA1150_Socket,0,3.7675182819366455,0,0,0,0,0,0,0,0,0,0,0,0
New_Super_Mario_BrosWii_Wii_Game,35,187.68272638320923,16,19,25,34,12,20,20,27,11,18,19,27
Android_Figure_Orange,265,341.8323049545288,25,169,237,256,201,220,231,254,23,151,219,249
Mens_ASV_Billfish_Boat_Shoe_in_Tan_Leather_wmUJ5PbwANc,0,6.505647659301758,0,0,0,0,0,0,0,0,0,0,0,0
Blackcurrant_Lutein,202,239.10194277763367,32,149,191,198,176,183,189,199,29,143,184,197
Marc_Anthony_Strictly_Curls_Curl_Envy_Perfect_Curl_Cream_6_fl_oz_bottle,8,17.479589462280273,2,7,8,8,7,7,7,8,2,6,7,8
Mens_Tremont_Kiltie_Tassel_Loafer_in_Black_Amaretto_rCdzRZqgCnI,1,20.69363522529602,1,1,1,1,1,1,1,1,1,1,1,1
Perricone_MD_The_Metabolic_Formula_Supplements,0,4.377462863922119,0,0,0,0,0,0,0,0,0,0,0,0
Tag_Dishtowel_Basket_Weave_Red_18_x_26,24,149.8714587688446,8,18,19,24,13,14,17,21,8,14,16,21
QHPomegranate,217,259.5931820869446,36,139,197,212,179,192,204,213,34,135,192,210
U_By_Kotex_Cleanwear_Heavy_Flow_Pads_32_Ct,0,3.7608518600463863,0,0,0,0,0,0,0,0,0,0,0,0
Kotex_U_Tween_Pads_16_pads,0,4.70735239982605,0,0,0,0,0,0,0,0,0,0,0,0
Ghost_6_GTX_Color_AnthBlckSlvrFernSulphSprng_Size_80,0,7.074574708938599,0,0,0,0,0,0,0,0,0,0,0,0
037_scissors,223,222.7955515384674,56,132,185,218,98,113,128,168,43,96,121,167
